id,name,price,color,brand,sex,type,image_url
5991,Faux leather jacket - black,120.00,black,Tom Tailor Denim,Men,Jackets,http://i1.ztat.net/large/TO/72/2J/03/FQ/11/TO722J03F-Q11@6.jpg
5999,Leather jacket - brown,225.00,brown,Tom Tailor,Men,Jackets,http://i1.ztat.net/large/TO/22/2G/02/3O/11/TO222G023-O11@2.jpg
6005,Print T-shirt - red,17.00,red,Tom Tailor Denim,Men,Tops,http://i2.ztat.net/large/TO/72/2O/00/5G/11/TO722O005-G11@3.jpg
6015,Jumper - blue,25.00,blue,Tom Tailor,Men,Cardigans,http://i1.ztat.net/large/TO/22/2Q/00/0K/11/TO222Q000-K11@4.jpg
6019,Long sleeved top - blue,22.00,blue,Tom Tailor Denim,Men,Tops,http://i1.ztat.net/large/TO/72/2O/00/KK/11/TO722O00K-K11@2.jpg
6022,Slim fit jeans - blue,50.00,blue,Tom Tailor Denim,Men,Jeans,http://i2.ztat.net/large/TO/72/2A/01/QK/13/TO722A01Q-K13@2.1.jpg
6028,Print T-shirt - green,13.00,green,Tom Tailor,Men,Tops,http://i2.ztat.net/large/TO/22/2O/00/6M/11/TO222O006-M11@3.jpg
6031,HENLEY - Long sleeved top - blue,26.00,blue,Tom Tailor,Men,Tops,http://i1.ztat.net/large/TO/22/2O/00/3K/11/TO222O003-K11@2.jpg
6032,Print T-shirt - blue,13.00,blue,Tom Tailor Denim,Men,Tops,http://i1.ztat.net/large/TO/72/2O/00/DK/11/TO722O00D-K11@4.jpg
6038,Long sleeved top - grey,20.00,grey,Tom Tailor,Men,Tops,http://i1.ztat.net/large/TO/22/2O/00/DC/11/TO222O00D-C11@2.jpg
6039,Shirt - blue,34.00,blue,Tom Tailor Denim,Men,Shirts,http://i1.ztat.net/large/TO/72/2D/09/XK/11/TO722D09X-K11@2.jpg
6044,CALIFORNIA - Print T-shirt - orange,13.00,orange,Tom Tailor,Men,Tops,http://i2.ztat.net/large/TO/22/2O/00/6H/11/TO222O006-H11@3.jpg
6051,Straight leg jeans - blue,50.00,blue,Tom Tailor Denim,Men,Jeans,http://i1.ztat.net/large/TO/72/2A/01/QK/01/TO722A01Q-K01@1.1.jpg
6052,Long sleeved top - white,22.00,white,Tom Tailor Denim,Men,Tops,http://i1.ztat.net/large/TO/72/2O/00/KA/11/TO722O00K-A11@2.jpg
6053,Long sleeved top - brown,22.00,brown,Tom Tailor Denim,Men,Tops,http://i1.ztat.net/large/TO/72/2O/00/KO/11/TO722O00K-O11@4.jpg
6055,Jumper - blue,25.00,blue,Tom Tailor,Men,Cardigans,http://i2.ztat.net/large/TO/22/2Q/00/0K/12/TO222Q000-K12@3.jpg
6058,Print T-shirt - green,17.00,green,Tom Tailor Denim,Men,Tops,http://i2.ztat.net/large/TO/72/2O/00/5M/11/TO722O005-M11@3.jpg
6059,Print T-shirt - blue,17.00,blue,Tom Tailor Denim,Men,Tops,http://i1.ztat.net/large/TO/72/2O/00/5K/11/TO722O005-K11@6.jpg
6065,Basic T-shirt - blue,17.00,blue,Tom Tailor,Men,Tops,http://i2.ztat.net/large/TO/22/2O/00/GK/12/TO222O00G-K12@2.1.jpg
6066,Sweatshirt - black,32.00,black,Tom Tailor Denim,Men,Cardigans,http://i2.ztat.net/large/TO/72/2O/00/7Q/11/TO722O007-Q11@3.jpg
6069,Polo shirt - black,17.00,black,Tom Tailor,Men,Tops,http://i2.ztat.net/large/TO/22/2D/07/BQ/12/TO222D07B-Q12@5.jpg
6073,CALIFORNIA - Print T-shirt - blue,13.00,blue,Tom Tailor,Men,Tops,http://i1.ztat.net/large/TO/22/2O/00/6K/11/TO222O006-K11@2.jpg
6074,Chinos - blue,44.00,blue,Tom Tailor Denim,Men,Trousers,http://i1.ztat.net/large/TO/72/2E/00/7K/11/TO722E007-K11@4.jpg
6076,Tracksuit top - black,34.00,black,Tom Tailor Denim,Men,Cardigans,http://i2.ztat.net/large/TO/72/2J/02/XQ/11/TO722J02X-Q11@3.jpg
6077,Shirt - white,70.00,white,Tom Tailor Polo Team,Men,Shirts,http://i1.ztat.net/large/TT/32/2D/00/JA/00/TT322D00J-A00@4.jpg
6080,Shirt - blue,34.00,blue,Tom Tailor Denim,Men,Shirts,http://i2.ztat.net/large/TO/72/2D/09/YK/11/TO722D09Y-K11@1.jpg
6083,Sweatshirt - blue,42.00,blue,Tom Tailor Denim,Men,Cardigans,http://i2.ztat.net/large/TO/72/2S/00/7K/11/TO722S007-K11@5.jpg
6084,Leather jacket - black,170.00,black,Tom Tailor,Men,Jackets,http://i1.ztat.net/large/TO/22/2G/02/2Q/11/TO222G022-Q11@4.jpg
6088,Shorts - brown,39.00,brown,edc by Esprit,Men,Trousers,http://i1.ztat.net/large/ED/12/2A/02/K7/04/ED122A02K-704@1.1.jpg
6106,Slim fit jeans - blue,29.00,blue,edc by Esprit,Men,Jeans,http://i1.ztat.net/large/ED/12/2A/03/49/52/ED122A034-952@1.1.jpg
6127,Print T-shirt - white,17.00,white,edc by Esprit,Men,Tops,http://i1.ztat.net/large/ED/12/2D/06/Q0/02/ED122D06Q-002@1.1.jpg
6131,Print T-shirt - blue,12.00,blue,Esprit,Men,Tops,http://i1.ztat.net/large/ES/12/2D/06/X5/03/ES122D06X-503@1.1.jpg
6135,NOOS - Long sleeved top - white,15.00,white,Esprit,Men,Tops,http://i1.ztat.net/large/ES/12/2D/04/T0/02/ES122D04T-002@1.1.jpg
6137,Hoodie - grey,45.00,grey,edc by Esprit,Men,Cardigans,http://i1.ztat.net/large/ED/12/2J/02/01/12/ED122J020-112@1.1.jpg
6143,Formal shirt - beige,34.00,beige,ESPRIT Collection,Men,Shirts,http://i1.ztat.net/large/ES/42/2D/02/47/04/ES422D024-704@1.1.jpg
6182,Print T-shirt - white,15.00,white,Esprit,Men,Tops,http://i1.ztat.net/large/ES/12/2D/07/N0/02/ES122D07N-002@1.1.jpg
6190,MICRO 2 PACK - Shorts - grey,17.00,grey,Esprit,Men,Underwear,http://i1.ztat.net/large/ES/12/2K/00/R1/02/ES122K00R-102@1.1.jpg
6193,Classic coat - black,160.00,black,ESPRIT Collection,Men,Coats,http://i1.ztat.net/large/ES/42/2H/00/Q8/01/ES422H00Q-801@1.1.jpg
6204,Shirt - yellow,29.00,yellow,ESPRIT Collection,Men,Shirts,http://i1.ztat.net/large/ES/42/2F/03/L2/02/ES422F03L-202@1.1.jpg
6207,Shirt - blue,29.00,blue,Esprit,Men,Shirts,http://i1.ztat.net/large/ES/12/2D/06/A5/01/ES122D06A-501@1.1.jpg
6220,Shirt - blue,29.00,blue,Esprit,Men,Shirts,http://i1.ztat.net/large/ES/12/2F/03/K5/02/ES122F03K-502@1.1.jpg
6231,Shirt - blue,24.00,blue,edc by Esprit,Men,Shirts,http://i1.ztat.net/large/ED/12/2D/05/X5/03/ED122D05X-503@1.1.jpg
6232,Polo shirt - red,15.00,red,Esprit,Men,Tops,http://i1.ztat.net/large/ES/12/2D/01/Z3/02/ES122D01Z-302@1.1.jpg
6238,Sweatshirt - blue,35.00,blue,edc by Esprit,Men,Cardigans,http://i1.ztat.net/large/ED/12/2J/02/J5/03/ED122J02J-503@1.1.jpg
6242,Formal shirt - brown,34.00,brown,ESPRIT Collection,Men,Shirts,http://i1.ztat.net/large/ES/42/2D/02/47/02/ES422D024-702@1.1.jpg
6246,Print T-shirt - turquoise,15.00,turquoise,edc by Esprit,Men,Tops,http://i1.ztat.net/large/ED/12/2D/06/Q5/05/ED122D06Q-505@1.1.jpg
6253,Chinos - beige,39.00,beige,edc by Esprit,Men,Trousers,http://i1.ztat.net/large/ED/12/2A/01/Y7/04/ED122A01Y-704@1.1.jpg
6257,Slim fit jeans - grey,29.00,grey,edc by Esprit,Men,Jeans,http://i1.ztat.net/large/ED/12/2A/03/49/56/ED122A034-956@1.1.jpg
6259,Tracksuit top - blue,80.00,blue,Tom Tailor,Men,Cardigans,http://i2.ztat.net/large/TO/22/2S/00/8K/11/TO222S008-K11@1.jpg
6267,Polo shirt - blue,34.00,blue,Tom Tailor,Men,Tops,http://i1.ztat.net/large/TO/22/2P/00/3K/12/TO222P003-K12@4.jpg
6270,Shirt - blue,44.00,blue,Tom Tailor,Men,Shirts,http://i1.ztat.net/large/TO/22/2D/07/KK/11/TO222D07K-K11@3.1.jpg
6273,Jumper - blue,42.00,blue,Tom Tailor Denim,Men,Cardigans,http://i2.ztat.net/large/TO/72/2S/00/9K/11/TO722S009-K11@1.jpg
6275,Polo shirt - grey,50.00,grey,Tom Tailor,Men,Tops,http://i1.ztat.net/large/TO/22/2P/00/5C/11/TO222P005-C11@4.jpg
6282,Polo shirt - blue,34.00,blue,Tom Tailor,Men,Tops,http://i1.ztat.net/large/TO/22/2P/00/3K/11/TO222P003-K11@2.jpg
6284,Tracksuit top - blue,44.00,blue,Tom Tailor,Men,Cardigans,http://i2.ztat.net/large/TO/22/2J/01/GK/11/TO222J01G-K11@2.1.jpg
6295,Shirt - grey,44.00,grey,Tom Tailor,Men,Shirts,http://i1.ztat.net/large/TO/22/2D/07/KC/11/TO222D07K-C11@2.jpg
6296,Polo shirt - green,34.00,green,Tom Tailor,Men,Tops,http://i2.ztat.net/large/TO/22/2P/00/3M/11/TO222P003-M11@5.jpg
6321,Shirt - green,39.00,green,Esprit,Men,Shirts,http://i1.ztat.net/large/ES/12/2F/04/S6/02/ES122F04S-602@1.1.jpg
6323,FASHION STRIPE 3 PACK - Briefs - blue,17.00,blue,Esprit,Men,Underwear,http://i1.ztat.net/large/ES/12/2K/00/U5/02/ES122K00U-502@1.1.jpg
6330,Polo shirt - yellow,15.00,yellow,Esprit,Men,Tops,http://i1.ztat.net/large/ES/12/2D/07/U2/02/ES122D07U-202@1.1.jpg
6351,Sweatshirt - blue,39.00,blue,Esprit,Men,Cardigans,http://i1.ztat.net/large/ES/12/2J/02/T5/03/ES122J02T-503@1.1.jpg
6353,M&M - Pyjama bottoms - green,20.00,green,Esprit,Men,Underwear,http://i1.ztat.net/large/ES/12/2K/00/Q6/02/ES122K00Q-602@1.1.jpg
6383,Print T-shirt - black,13.00,black,Tom Tailor Denim,Men,Tops,http://i1.ztat.net/large/TO/72/2D/09/RQ/11/TO722D09R-Q11@6.jpg
6386,Slim fit jeans - blue,50.00,blue,Tom Tailor Denim,Men,Jeans,http://i2.ztat.net/large/TO/72/2E/00/9K/11/TO722E009-K11@7.jpg
6391,Cardigan - grey,44.00,grey,Tom Tailor,Men,Cardigans,http://i2.ztat.net/large/TO/22/2Q/00/3C/11/TO222Q003-C11@7.jpg
6393,MARVIN - Chinos - blue,42.00,blue,Tom Tailor,Men,Trousers,http://i2.ztat.net/large/TO/22/2E/00/0K/11/TO222E000-K11@7.jpg
6399,Polo shirt - blue,42.00,blue,Tom Tailor,Men,Tops,http://i1.ztat.net/large/TO/22/2P/00/2K/11/TO222P002-K11@4.jpg
6400,Print T-shirt - white,11.00,white,Tom Tailor Denim,Men,Tops,http://i2.ztat.net/large/TO/72/2O/00/1A/11/TO722O001-A11@7.jpg
6402,Jumper - grey,50.00,grey,Tom Tailor,Men,Cardigans,http://i2.ztat.net/large/TO/22/2Q/00/8C/11/TO222Q008-C11@1.jpg
6405,Print T-shirt - red,14.00,red,Tom Tailor Denim,Men,Tops,http://i2.ztat.net/large/TO/72/2O/00/4G/11/TO722O004-G11@1.jpg
6408,Basic T-shirt - blue,17.00,blue,Tom Tailor Denim,Men,Tops,http://i1.ztat.net/large/TO/72/2O/00/AK/11/TO722O00A-K11@2.jpg
6417,Polo shirt - grey,34.00,grey,Tom Tailor,Men,Tops,http://i1.ztat.net/large/TO/22/2P/00/3C/11/TO222P003-C11@2.jpg
6419,RAY - Shirt - blue,34.00,blue,Tom Tailor,Men,Shirts,http://i2.ztat.net/large/TO/22/2D/07/FK/11/TO222D07F-K11@4.1.jpg
6420,Slim fit jeans - black,60.00,black,Tom Tailor Denim,Men,Jeans,http://i2.ztat.net/large/TO/72/2A/01/ZC/11/TO722A01Z-C11@3.jpg
6421,Basic T-shirt - white,17.00,white,Tom Tailor Denim,Men,Tops,http://i2.ztat.net/large/TO/72/2O/00/AA/11/TO722O00A-A11@3.jpg
6422,Print T-shirt - green,14.00,green,Tom Tailor Denim,Men,Tops,http://i2.ztat.net/large/TO/72/2O/00/4M/11/TO722O004-M11@1.jpg
6423,Jumper - blue,50.00,blue,Tom Tailor,Men,Cardigans,http://i1.ztat.net/large/TO/22/2Q/00/8K/11/TO222Q008-K11@2.jpg
6425,Print T-shirt - black,11.00,black,Tom Tailor Denim,Men,Tops,http://i1.ztat.net/large/TO/72/2O/00/1Q/11/TO722O001-Q11@6.jpg
6464,Long sleeved top - blue,15.00,blue,Esprit,Men,Tops,http://i1.ztat.net/large/ES/12/2D/08/C5/03/ES122D08C-503@1.1.jpg
6466,Basic T-shirt - blue,15.00,blue,Esprit,Men,Tops,http://i1.ztat.net/large/ES/12/2D/08/65/02/ES122D086-502@1.1.jpg
6468,Shirt - red,29.00,red,ESPRIT Collection,Men,Shirts,http://i1.ztat.net/large/ES/42/2F/03/B3/02/ES422F03B-302@1.1.jpg
6485,Hoodie - grey,29.00,grey,Esprit,Men,Cardigans,http://i1.ztat.net/large/ES/12/2D/08/R8/01/ES122D08R-801@1.1.jpg
6487,Print T-shirt - blue,12.00,blue,edc by Esprit,Men,Tops,http://i1.ztat.net/large/ED/12/2D/05/S5/02/ED122D05S-502@1.1.jpg
6489,Hoodie - blue,29.00,blue,Esprit,Men,Cardigans,http://i1.ztat.net/large/ES/12/2D/08/R5/03/ES122D08R-503@1.1.jpg
6491,Shirt - orange,29.00,orange,Esprit,Men,Shirts,http://i1.ztat.net/large/ES/12/2F/04/E2/05/ES122F04E-205@1.1.jpg
6512,Shirt - blue,34.00,blue,Tom Tailor Denim,Men,Shirts,http://i1.ztat.net/large/TO/72/2O/00/MK/11/TO722O00M-K11@3.1.jpg
6514,Tracksuit top - black,44.00,black,Tom Tailor,Men,Cardigans,http://i1.ztat.net/large/TO/22/2S/00/0Q/11/TO222S000-Q11@5.1.jpg
6515,Jumper - blue,34.00,blue,Tom Tailor Denim,Men,Cardigans,http://i2.ztat.net/large/TO/72/2Q/00/1K/11/TO722Q001-K11@1.jpg
6516,Jumper - blue,42.00,blue,Tom Tailor Denim,Men,Cardigans,http://i2.ztat.net/large/TO/72/2S/00/BK/11/TO722S00B-K11@3.jpg
6517,Relaxed fit jeans - blue,60.00,blue,Tom Tailor Denim,Men,Jeans,http://i1.ztat.net/large/TO/72/2G/01/PK/11/TO722G01P-K11@7.1.jpg
6518,Sweatshirt - white,42.00,white,Tom Tailor Denim,Men,Cardigans,http://i1.ztat.net/large/TO/72/2S/00/7A/11/TO722S007-A11@2.jpg
6519,Shirt - green,34.00,green,Tom Tailor Denim,Men,Shirts,http://i2.ztat.net/large/TO/72/2D/09/YM/11/TO722D09Y-M11@1.jpg
6524,Tracksuit top - blue,35.00,blue,Tom Tailor Denim,Men,Cardigans,http://i1.ztat.net/large/TO/72/2J/02/X5/02/TO722J02X-502@1.1.jpg
6525,Tracksuit top - red,35.00,red,Tom Tailor Denim,Men,Cardigans,http://i1.ztat.net/large/TO/72/2J/02/X3/04/TO722J02X-304@1.1.jpg
6526,Chinos - brown,44.00,brown,Tom Tailor Denim,Men,Trousers,http://i2.ztat.net/large/TO/72/2E/00/7O/11/TO722E007-O11@3.jpg
6527,Chinos - beige,44.00,beige,Tom Tailor Denim,Men,Trousers,http://i1.ztat.net/large/TO/72/2E/00/7B/11/TO722E007-B11@4.jpg
6529,Polo shirt - white,17.00,white,Tom Tailor,Men,Tops,http://i2.ztat.net/large/TO/22/2D/07/BA/11/TO222D07B-A11@1.jpg
6530,Polo shirt - turquoise,17.00,turquoise,Tom Tailor,Men,Tops,http://i1.ztat.net/large/TO/22/2D/07/BL/11/TO222D07B-L11@4.jpg
6531,Polo shirt - grey,17.00,grey,Tom Tailor,Men,Tops,http://i2.ztat.net/large/TO/22/2D/07/BQ/11/TO222D07B-Q11@5.jpg
6532,Polo shirt - blue,17.00,blue,Tom Tailor,Men,Tops,http://i1.ztat.net/large/TO/22/2D/07/BK/11/TO222D07B-K11@1.1.jpg
6533,Polo shirt - red,17.00,red,Tom Tailor,Men,Tops,http://i1.ztat.net/large/TO/22/2D/07/BG/11/TO222D07B-G11@1.1.jpg
6538,Summer jacket - blue,175.00,blue,Marc O'Polo,Men,Jackets,http://i2.ztat.net/large/MA/32/2G/00/OK/00/MA322G00O-K00@7.jpg
6539,Print T-shirt - blue,20.00,blue,Marc O'Polo,Men,Tops,http://i2.ztat.net/large/MA/32/2D/05/9K/00/MA322D059-K00@3.jpg
6542,Polo shirt - blue,55.00,blue,Marc O'Polo,Men,Tops,http://i1.ztat.net/large/MA/32/2D/05/AK/00/MA322D05A-K00@2.jpg
6549,Polo shirt - brown,55.00,brown,Marc O'Polo,Men,Tops,http://i2.ztat.net/large/MA/32/2D/05/AO/00/MA322D05A-O00@3.jpg
6550,Polo shirt - green,55.00,green,Marc O'Polo,Men,Tops,http://i2.ztat.net/large/MA/32/2D/05/AM/00/MA322D05A-M00@2.1.jpg
6551,Polo shirt - grey,55.00,grey,Marc O'Polo,Men,Tops,http://i2.ztat.net/large/MA/32/2D/05/AC/00/MA322D05A-C00@3.jpg
6552,Summer jacket - beige,175.00,beige,Marc O'Polo,Men,Jackets,http://i2.ztat.net/large/MA/32/2G/00/OB/00/MA322G00O-B00@5.jpg
6556,Jumper - blue,50.00,blue,Tom Tailor,Men,Cardigans,http://i1.ztat.net/large/TO/22/2I/03/3K/11/TO222I033-K11@2.jpg
6557,2 PACK - Shorts - black,15.00,black,Tom Tailor,Men,Underwear,http://i2.ztat.net/large/TO/28/2A/00/4Q/11/TO282A004-Q11@1.2.jpg
6558,Hoodie - green,34.00,green,Tom Tailor Denim,Men,Cardigans,http://i1.ztat.net/large/TO/72/2S/00/0M/11/TO722S000-M11@4.jpg
6561,5 PACK - Briefs - black,21.00,black,Tom Tailor,Men,Underwear,http://i2.ztat.net/large/TO/28/2A/00/3Q/11/TO282A003-Q11@5.jpg
6563,Briefs - white,15.00,white,Tom Tailor,Men,Underwear,http://i2.ztat.net/large/TO/28/2A/00/2A/12/TO282A002-A12@9.jpg
6564,Shirt - blue,44.00,blue,Tom Tailor Denim,Men,Shirts,http://i1.ztat.net/large/TO/72/2D/09/WK/11/TO722D09W-K11@2.jpg
6571,Jumper - blue,44.00,blue,Tom Tailor,Men,Cardigans,http://i1.ztat.net/large/TO/22/2Q/00/9K/11/TO222Q009-K11@4.jpg
6572,5 PACK - Briefs - white,21.00,white,Tom Tailor,Men,Underwear,http://i1.ztat.net/large/TO/28/2A/00/3A/11/TO282A003-A11@15.jpg
6576,Jumper - grey,44.00,grey,Tom Tailor,Men,Cardigans,http://i2.ztat.net/large/TO/22/2Q/00/9C/11/TO222Q009-C11@1.jpg
6578,2 PACK - Shorts - white,15.00,white,Tom Tailor,Men,Underwear,http://i1.ztat.net/large/TO/28/2A/00/4A/11/TO282A004-A11@3.1.jpg
6579,Print T-shirt - black,14.00,black,Tom Tailor,Men,Tops,http://i1.ztat.net/large/TO/22/2O/00/HQ/11/TO222O00H-Q11@2.jpg
6580,Cardigan - black,50.00,black,Tom Tailor,Men,Cardigans,http://i2.ztat.net/large/TO/22/2Q/00/7Q/11/TO222Q007-Q11@1.jpg
6583,Tracksuit top - grey,50.00,grey,Tom Tailor,Men,Cardigans,http://i2.ztat.net/large/TO/22/2S/00/7C/11/TO222S007-C11@3.jpg
6595,2 PACK - Shorts - blue,17.00,blue,Tom Tailor,Men,Underwear,http://i1.ztat.net/large/TO/28/2A/00/6K/11/TO282A006-K11@4.2.jpg
6602,Tracksuit top - blue,50.00,blue,Tom Tailor,Men,Cardigans,http://i2.ztat.net/large/TO/22/2S/00/7K/11/TO222S007-K11@3.jpg
6603,3 PACK - Briefs - white,15.00,white,Tom Tailor,Men,Underwear,http://i2.ztat.net/large/TO/28/2A/00/2A/11/TO282A002-A11@1.2.jpg
6604,3 PACK - Shorts - white,21.00,white,Tom Tailor,Men,Underwear,http://i1.ztat.net/large/TO/28/2A/00/5A/11/TO282A005-A11@4.jpg
6608,Print T-shirt - blue,13.00,blue,Tom Tailor Denim,Men,Tops,http://i2.ztat.net/large/TO/72/2O/00/GK/11/TO722O00G-K11@1.jpg
6613,Polo shirt - orange,34.00,orange,Tom Tailor,Men,Tops,http://i1.ztat.net/large/TO/22/2P/00/1H/11/TO222P001-H11@2.jpg
6619,Print T-shirt - blue,11.00,blue,Tom Tailor,Men,Tops,http://i1.ztat.net/large/TO/22/2O/00/5K/11/TO222O005-K11@2.jpg
6622,Shorts - blue,15.00,blue,Tom Tailor,Men,Underwear,http://i2.ztat.net/large/TO/28/2A/00/AK/11/TO282A00A-K11@1.jpg
6623,Polo shirt - blue,60.00,blue,Tom Tailor Polo Team,Men,Tops,http://i1.ztat.net/large/TT/32/2D/00/MK/00/TT322D00M-K00@6.jpg
6626,Jumper - green,25.00,green,Tom Tailor,Men,Cardigans,http://i1.ztat.net/large/TO/22/2Q/00/4M/11/TO222Q004-M11@2.jpg
6644,Dressing gown - white,42.00,white,Esprit Home,Men,Swimwear,http://i1.ztat.net/large/E1/87/1B/01/R7/04/E1871B01R-704@1.1.jpg
6670,Long sleeved top - grey,25.00,grey,Esprit,Men,Tops,http://i1.ztat.net/large/ES/12/2D/05/V1/02/ES122D05V-102@1.1.jpg
6682,Sweatshirt - blue,34.00,blue,Tom Tailor Denim,Men,Cardigans,http://i2.ztat.net/large/TO/72/2S/00/6K/11/TO722S006-K11@1.jpg
6683,Cardigan - blue,60.00,blue,Tom Tailor,Men,Cardigans,http://i1.ztat.net/large/TO/22/2I/03/4K/11/TO222I034-K11@4.jpg
6689,Shorts - red,13.00,red,Tom Tailor,Men,Underwear,http://i1.ztat.net/large/TO/28/2A/00/9G/11/TO282A009-G11@4.jpg
6696,Cardigan - blue,50.00,blue,Tom Tailor,Men,Cardigans,http://i2.ztat.net/large/TO/22/2Q/00/2K/11/TO222Q002-K11@7.jpg
6698,Shirt - blue,42.00,blue,Tom Tailor,Men,Shirts,http://i2.ztat.net/large/TO/22/2O/00/AK/11/TO222O00A-K11@3.jpg
6700,MARVIN - Straight leg jeans - blue,50.00,blue,Tom Tailor,Men,Jeans,http://i1.ztat.net/large/TO/22/2G/02/7K/11/TO222G027-K11@3.1.jpg
6707,Shirt - blue,34.00,blue,Tom Tailor,Men,Shirts,http://i2.ztat.net/large/TO/22/2D/07/JK/11/TO222D07J-K11@3.jpg
6709,Shirt - blue,44.00,blue,Tom Tailor,Men,Shirts,http://i1.ztat.net/large/TO/22/2F/06/1K/11/TO222F061-K11@4.jpg
6710,Hoodie - blue,30.00,blue,Tom Tailor Denim,Men,Cardigans,http://i1.ztat.net/large/TO/72/2O/00/LK/11/TO722O00L-K11@2.jpg
6711,Slim fit jeans - blue,65.00,blue,Tom Tailor,Men,Jeans,http://i2.ztat.net/large/TO/22/2G/02/8K/11/TO222G028-K11@7.jpg
6715,Polo shirt - grey,70.00,grey,Tom Tailor Polo Team,Men,Tops,http://i1.ztat.net/large/TT/32/2D/00/KC/00/TT322D00K-C00@3.1.jpg
6716,HENLEY - Jumper - black,44.00,black,Tom Tailor,Men,Cardigans,http://i2.ztat.net/large/TO/22/2S/00/3Q/11/TO222S003-Q11@4.1.jpg
6723,Tracksuit top - green,60.00,green,Tom Tailor,Men,Cardigans,http://i1.ztat.net/large/TO/22/2S/00/4M/11/TO222S004-M11@2.jpg
6732,Sweatshirt - blue,34.00,blue,Tom Tailor,Men,Cardigans,http://i1.ztat.net/large/TO/22/2S/00/9K/11/TO222S009-K11@4.jpg
6743,Slim fit jeans - grey,50.00,grey,Tom Tailor Denim,Men,Jeans,http://i2.ztat.net/large/TO/72/2G/01/OC/11/TO722G01O-C11@7.jpg
6748,Leather jacket - brown,160.00,brown,Tom Tailor,Men,Jackets,http://i1.ztat.net/large/TO/22/2G/00/V7/03/TO222G00V-703@1.1.jpg
6753,Polo shirt - red,60.00,red,Tom Tailor Polo Team,Men,Tops,http://i2.ztat.net/large/TT/32/2D/00/MG/00/TT322D00M-G00@7.jpg
6754,Polo shirt - blue,34.00,blue,Tom Tailor,Men,Tops,http://i2.ztat.net/large/TO/22/2P/00/1K/11/TO222P001-K11@1.jpg
6767,3 PACK - Shorts - black,21.00,black,Tom Tailor,Men,Underwear,http://i1.ztat.net/large/TO/28/2A/00/5Q/11/TO282A005-Q11@1.1.jpg
6768,KENTUCKY 2 PACK - Shorts - black,17.00,black,Tom Tailor,Men,Underwear,http://i2.ztat.net/large/TO/28/2A/00/6Q/11/TO282A006-Q11@1.jpg
6769,2 PACK KENTUCKY - Shorts - green,17.00,green,Tom Tailor,Men,Underwear,http://i2.ztat.net/large/TO/28/2A/00/6M/11/TO282A006-M11@5.jpg
6770,Cardigan - grey,50.00,grey,Tom Tailor,Men,Cardigans,http://i1.ztat.net/large/TO/22/2Q/00/7C/11/TO222Q007-C11@2.jpg
6775,Hoodie - red,34.00,red,Tom Tailor Denim,Men,Cardigans,http://i2.ztat.net/large/TO/72/2S/00/0G/11/TO722S000-G11@1.jpg
6776,Hoodie - blue,34.00,blue,Tom Tailor Denim,Men,Cardigans,http://i1.ztat.net/large/TO/72/2S/00/0K/11/TO722S000-K11@2.jpg
6777,Jumper - blue,25.00,blue,Tom Tailor,Men,Cardigans,http://i1.ztat.net/large/TO/22/2Q/00/1K/11/TO222Q001-K11@2.jpg
6779,Pyjama bottoms - blue,17.00,blue,Tom Tailor,Men,Underwear,http://i2.ztat.net/large/TO/28/2B/00/0K/11/TO282B000-K11@1.jpg
6785,Briefs - black,15.00,black,Tom Tailor,Men,Underwear,http://i1.ztat.net/large/TO/28/2A/00/2Q/11/TO282A002-Q11@8.jpg
6786,Pyjama bottoms - blue,19.00,blue,Tom Tailor,Men,Underwear,http://i1.ztat.net/large/TO/28/2B/00/1K/11/TO282B001-K11@2.jpg
6789,Jumper - blue,27.00,blue,Tom Tailor,Men,Cardigans,http://i1.ztat.net/large/TO/22/2I/02/F5/03/TO222I02F-503@1.1.jpg
6803,Jumper - blue,27.00,blue,Tom Tailor,Men,Cardigans,http://i1.ztat.net/large/TO/22/2I/02/F5/04/TO222I02F-504@1.1.jpg
6804,Jumper - black,27.00,black,Tom Tailor,Men,Cardigans,http://i1.ztat.net/large/TO/22/2I/02/F8/02/TO222I02F-802@1.1.jpg
6805,Jumper - grey,27.00,grey,Tom Tailor,Men,Cardigans,http://i1.ztat.net/large/TO/22/2I/02/F1/02/TO222I02F-102@1.1.jpg
6806,Waistcoat - blue,120.00,blue,Tom Tailor Polo Team,Men,Jackets,http://i1.ztat.net/large/TT/32/2I/00/0K/11/TT322I000-K11@4.jpg
6807,Shirt - black,34.00,black,Tom Tailor Denim,Men,Shirts,http://i2.ztat.net/large/TO/72/2F/02/YQ/11/TO722F02Y-Q11@7.jpg
6812,Long sleeved top - grey,17.00,grey,Tom Tailor Denim,Men,Tops,http://i2.ztat.net/large/TO/72/2O/00/6Q/11/TO722O006-Q11@2.1.jpg
6814,Tracksuit top - grey,60.00,grey,Tom Tailor Denim,Men,Cardigans,http://i1.ztat.net/large/TO/72/2S/00/2C/11/TO722S002-C11@4.jpg
6816,Shirt - blue,39.00,blue,Tom Tailor Denim,Men,Shirts,http://i2.ztat.net/large/TO/72/2F/02/XK/11/TO722F02X-K11@4.1.jpg
6817,Sweatshirt - blue,34.00,blue,Tom Tailor Denim,Men,Cardigans,http://i2.ztat.net/large/TO/72/2S/00/8A/12/TO722S008-A12@3.jpg
