id,name,price,color,brand,sex,type,image_url
2657,MOD STRIPE - Tie - blue,29.00,blue,ESPRIT Collection,Men,Suits,http://i1.ztat.net/large/ES/45/2K/01/7K/01/ES452K017-K01@2.jpg
2658,Tie - purple,25.00,purple,ESPRIT Collection,Men,Suits,http://i2.ztat.net/large/ES/45/2K/01/8I/00/ES452K018-I00@2.1.jpg
2661,Print T-shirt - blue,12.00,blue,edc by Esprit,Men,Tops,http://i2.ztat.net/large/ED/12/2D/07/IK/00/ED122D07I-K00@1.jpg
2663,VALUE 3 PACK - Shorts - white,18.00,white,Esprit,Men,Underwear,http://i2.ztat.net/large/ES/12/2K/00/L0/02/ES122K00L-002@1.2.jpg
2664,MOD STRIPE - Tie - blue,29.00,blue,ESPRIT Collection,Men,Suits,http://i2.ztat.net/large/ES/45/2K/01/7K/00/ES452K017-K00@1.jpg
2666,Denim jacket - blue,100.00,blue,Esprit,Men,Jackets,http://i1.ztat.net/large/ES/12/2G/01/OK/00/ES122G01O-K00@6.jpg
2667,Tie - blue,25.00,blue,ESPRIT Collection,Men,Suits,http://i2.ztat.net/large/ES/45/2K/01/6K/00/ES452K016-K00@2.1.jpg
2670,Tie - beige,25.00,beige,ESPRIT Collection,Men,Suits,http://i1.ztat.net/large/ES/42/2C/00/0B/11/ES422C000-B11@2.jpg
2671,Tie - blue,25.00,blue,ESPRIT Collection,Men,Suits,http://i2.ztat.net/large/ES/45/2K/01/8K/00/ES452K018-K00@1.2.jpg
2672,FIL A FIL - Trousers - brown,70.00,brown,ESPRIT Collection,Men,Trousers,http://i2.ztat.net/large/ES/42/2M/01/6O/00/ES422M016-O00@1.jpg
2673,Denim jacket - blue,60.00,blue,Esprit,Men,Jackets,http://i1.ztat.net/large/ES/12/2H/00/LK/11/ES122H00L-K11@4.jpg
2674,Jumper - blue,55.00,blue,Esprit,Men,Cardigans,http://i1.ztat.net/large/ES/12/2Q/00/4K/11/ES122Q004-K11@4.jpg
2676,Tracksuit top - grey,39.00,grey,edc by Esprit,Men,Cardigans,http://i1.ztat.net/large/ED/12/2S/00/1C/11/ED122S001-C11@4.jpg
2677,VALUE 3 PACK - Shorts - multicoloured,22.00,multicoloured,Esprit,Men,Underwear,http://i1.ztat.net/large/ES/12/2K/00/L9/17/ES122K00L-917@1.1.jpg
2679,Shirt - blue,29.00,blue,edc by Esprit,Men,Shirts,http://i1.ztat.net/large/ED/12/2D/08/5K/11/ED122D085-K11@2.jpg
2683,Print T-shirt - blue,12.00,blue,edc by Esprit,Men,Tops,http://i2.ztat.net/large/ED/12/2D/07/IK/01/ED122D07I-K01@1.jpg
2685,Straight leg jeans - blue,39.00,blue,edc by Esprit,Men,Jeans,http://i1.ztat.net/large/ED/12/2A/01/OK/00/ED122A01O-K00@4.jpg
2686,NEW YORK - Shorts - white,9.00,white,Esprit,Men,Underwear,http://i1.ztat.net/large/ES/12/2K/00/H0/02/ES122K00H-002@1.1.jpg
2687,NEW YORK PACKS SHORTS - Shorts - black,13.00,black,Esprit,Men,Underwear,http://i1.ztat.net/large/ES/12/2K/00/H8/02/ES122K00H-802@1.1.jpg
2689,NEW YORK - Briefs - white,9.00,white,Esprit,Men,Underwear,http://i1.ztat.net/large/ES/12/2K/00/G0/02/ES122K00G-002@1.1.jpg
2691,Chinos - blue,45.00,blue,Esprit,Men,Trousers,http://i1.ztat.net/large/ES/12/2A/02/EK/00/ES122A02E-K00@6.jpg
2694,Hoodie - black,29.00,black,edc by Esprit,Men,Cardigans,http://i1.ztat.net/large/ED/12/2J/02/XQ/00/ED122J02X-Q00@1.1.jpg
2695,Jumper - green,39.00,green,Esprit,Men,Cardigans,http://i2.ztat.net/large/ES/12/2Q/00/3M/11/ES122Q003-M11@1.jpg
2702,Suit jacket - grey,170.00,grey,Sir Oliver,Men,Suits,http://i2.ztat.net/large/S2/92/2G/02/51/11/S2922G025-111@10.2.jpg
2709,Basic T-shirt - white,22.00,white,QS by s.Oliver,Men,Tops,http://i1.ztat.net/large/QS/12/2D/04/P0/02/QS122D04P-002@8.jpg
2714,Long sleeved top - black,17.00,black,s.Oliver,Men,Tops,http://i1.ztat.net/large/SO/22/2D/09/QQ/00/SO222D09Q-Q00@6.jpg
2731,Shirt - green,25.00,green,s.Oliver,Men,Shirts,http://i1.ztat.net/large/SO/22/2F/07/DM/00/SO222F07D-M00@1.1.jpg
2734,Basic T-shirt - blue,17.00,blue,s.Oliver,Men,Tops,http://i1.ztat.net/large/SO/22/2D/07/55/03/SO222D075-503@1.1.jpg
2739,Formal shirt - blue,42.00,blue,Sir Oliver,Men,Shirts,http://i1.ztat.net/large/S2/92/2F/04/3K/00/S2922F043-K00@11.jpg
2746,Hoodie - red,34.00,red,s.Oliver,Men,Cardigans,http://i1.ztat.net/large/SO/22/2J/02/03/02/SO222J020-302@8.jpg
2760,Shirt - blue,30.00,blue,s.Oliver,Men,Shirts,http://i2.ztat.net/large/SO/22/2F/07/GK/00/SO222F07G-K00@11.1.jpg
2769,Outdoor jacket - blue,170.00,blue,Sir Oliver,Men,Jackets,http://i2.ztat.net/large/S2/92/2G/01/W5/03/S2922G01W-503@11.3.jpg
2770,FITTED - Formal shirt - black,50.00,black,Sir Oliver,Men,Shirts,http://i1.ztat.net/large/S2/92/2F/01/IQ/00/S2922F01I-Q00@4.jpg
2771,Denim shorts - blue,34.00,blue,QS by s.Oliver,Men,Jeans,http://i1.ztat.net/large/QS/12/2A/01/F5/01/QS122A01F-501@1.1.jpg
2775,Formal shirt - grey,50.00,grey,Sir Oliver,Men,Shirts,http://i2.ztat.net/large/S2/92/2F/03/X5/03/S2922F03X-503@1.4.jpg
2786,Classic coat - brown,170.00,brown,Sir Oliver,Men,Coats,http://i2.ztat.net/large/S2/92/2H/01/57/03/S2922H015-703@4.3.jpg
2802,Denim shorts - green,34.00,green,QS by s.Oliver,Men,Jeans,http://i1.ztat.net/large/QS/12/2A/01/F6/02/QS122A01F-602@1.1.jpg
2824,Formal shirt - grey,39.00,grey,ESPRIT Collection,Men,Shirts,http://i2.ztat.net/large/ES/42/2D/01/IC/11/ES422D01I-C11@3.jpg
2829,Suit trousers - black,60.00,black,ESPRIT Collection,Men,Suits,http://i1.ztat.net/large/ES/42/2M/00/E8/02/ES422M00E-802@1.1.jpg
2834,X-SLIM FIT - Formal shirt - grey,39.00,grey,ESPRIT Collection,Men,Shirts,http://i2.ztat.net/large/ES/42/2F/04/6C/00/ES422F046-C00@6.1.jpg
2836,Formal shirt - white,39.00,white,ESPRIT Collection,Men,Shirts,http://i1.ztat.net/large/ES/42/2D/02/CA/11/ES422D02C-A11@4.jpg
2850,Sweatshirt - black,45.00,black,edc by Esprit,Men,Cardigans,http://i1.ztat.net/large/ED/12/2J/02/YQ/00/ED122J02Y-Q00@4.jpg
2857,Shirt - black,55.00,black,edc by Esprit,Men,Shirts,http://i2.ztat.net/large/ED/12/2F/04/IQ/00/ED122F04I-Q00@3.jpg
2858,Sweatshirt - grey,45.00,grey,edc by Esprit,Men,Cardigans,http://i2.ztat.net/large/ED/12/2J/02/YC/00/ED122J02Y-C00@1.2.jpg
2862,COLLEGE - Cardigan - blue,60.00,blue,edc by Esprit,Men,Cardigans,http://i1.ztat.net/large/ED/12/2J/03/3K/00/ED122J033-K00@6.jpg
2866,Tracksuit top - grey,39.00,grey,edc by Esprit,Men,Cardigans,http://i2.ztat.net/large/ED/12/2J/02/ZQ/00/ED122J02Z-Q00@3.jpg
2867,Light jacket - blue,75.00,blue,edc by Esprit,Men,Jackets,http://i2.ztat.net/large/ED/12/2G/00/9K/00/ED122G009-K00@3.jpg
2869,Short coat - blue,160.00,blue,ESPRIT Collection,Men,Coats,http://i2.ztat.net/large/ES/42/2H/00/0K/00/ES422H000-K00@3.jpg
2891,Slim fit jeans - blue,42.00,blue,s.Oliver,Men,Jeans,http://i1.ztat.net/large/SO/22/2A/00/S9/52/SO222A00S-952@1.1.jpg
2894,Polo shirt - grey,17.00,grey,s.Oliver,Men,Tops,http://i1.ztat.net/large/SO/22/2D/05/T1/12/SO222D05T-112@1.1.jpg
2923,Hoodie - blue,34.00,blue,QS by s.Oliver,Men,Cardigans,http://i1.ztat.net/large/QS/12/2D/03/K5/02/QS122D03K-502@1.1.jpg
2942,PETE - Straight leg jeans - brown,42.00,brown,QS by s.Oliver,Men,Jeans,http://i1.ztat.net/large/QS/12/2A/01/S7/05/QS122A01S-705@1.1.jpg
2964,VALUE 3 PACK - Boxer shorts - black,22.00,black,Esprit,Men,Underwear,http://i2.ztat.net/large/ES/12/2K/00/L8/02/ES122K00L-802@1.2.jpg
2986,SOLID SLIM FIT - Formal shirt - blue,29.00,blue,ESPRIT Collection,Men,Shirts,http://i2.ztat.net/large/ES/42/2F/02/IK/00/ES422F02I-K00@1.jpg
2987,SOLID - Formal shirt - blue,29.00,blue,ESPRIT Collection,Men,Shirts,http://i2.ztat.net/large/ES/42/2F/02/IK/01/ES422F02I-K01@3.jpg
2991,REGULAR FIT - Polo shirt - blue,15.00,blue,Esprit,Men,Tops,http://i1.ztat.net/large/ES/12/2P/00/1K/11/ES122P001-K11@4.jpg
2992,REGULAR FIT - Polo shirt - blue,15.00,blue,Esprit,Men,Tops,http://i2.ztat.net/large/ES/12/2P/00/1K/12/ES122P001-K12@5.jpg
2993,Jumper - grey,39.00,grey,edc by Esprit,Men,Cardigans,http://i2.ztat.net/large/ED/12/2I/02/MC/00/ED122I02M-C00@2.1.jpg
2994,Jumper - blue,45.00,blue,Esprit,Men,Cardigans,http://i2.ztat.net/large/ES/12/2I/02/EK/00/ES122I02E-K00@5.jpg
3001,Long sleeved top - white,25.00,white,edc by Esprit,Men,Tops,http://i1.ztat.net/large/ED/12/2D/07/DA/11/ED122D07D-A11@1.1.jpg
3002,Shirt - blue,25.00,blue,edc by Esprit,Men,Shirts,http://i1.ztat.net/large/ED/12/2F/04/35/01/ED122F043-501@1.1.jpg
3019,Shirt - grey,25.00,grey,edc by Esprit,Men,Shirts,http://i1.ztat.net/large/ED/12/2F/04/31/02/ED122F043-102@1.1.jpg
3027,Jumper - blue,25.00,blue,edc by Esprit,Men,Cardigans,http://i1.ztat.net/large/ED/12/2I/01/T5/02/ED122I01T-502@1.1.jpg
3038,ALBANY - Swimming shorts - blue,25.00,blue,Esprit,Men,Swimwear,http://i1.ztat.net/large/ES/12/2L/00/0K/11/ES122L000-K11@3.1.jpg
3039,ALBANY - Swimming shorts - red,25.00,red,Esprit,Men,Swimwear,http://i2.ztat.net/large/ES/12/2L/00/0G/11/ES122L000-G11@4.1.jpg
3040,PERTH - Swimming shorts - blue,29.00,blue,Esprit,Men,Swimwear,http://i1.ztat.net/large/ES/12/2L/00/3K/11/ES122L003-K11@2.2.jpg
3041,BRISBANE - Swimming shorts - blue,29.00,blue,Esprit,Men,Swimwear,http://i2.ztat.net/large/ES/12/2L/00/4K/11/ES122L004-K11@3.jpg
3108,SCUBE - Straight leg jeans - blue,42.00,blue,s.Oliver,Men,Jeans,http://i1.ztat.net/large/SO/22/2A/00/K9/52/SO222A00K-952@1.1.jpg
3111,Shirt - blue,34.00,blue,s.Oliver,Men,Shirts,http://i1.ztat.net/large/SO/22/2F/03/A5/03/SO222F03A-503@1.1.jpg
3126,Cardigan - black,42.00,black,QS by s.Oliver,Men,Cardigans,http://i1.ztat.net/large/QS/12/2I/01/X8/02/QS122I01X-802@1.1.jpg
3159,Suit jacket - black,130.00,black,ESPRIT Collection,Men,Jackets,http://i1.ztat.net/large/ES/42/2G/01/88/02/ES422G018-802@5.1.jpg
3168,Suit jacket - grey,130.00,grey,ESPRIT Collection,Men,Jackets,http://i1.ztat.net/large/ES/42/2G/01/8Q/11/ES422G018-Q11@5.1.jpg
3170,Suit jacket - grey,140.00,grey,ESPRIT Collection,Men,Jackets,http://i2.ztat.net/large/ES/42/2M/01/5C/00/ES422M015-C00@1.jpg
3172,Suit trousers - grey,55.00,grey,ESPRIT Collection,Men,Suits,http://i1.ztat.net/large/ES/42/2M/00/L1/02/ES422M00L-102@1.1.jpg
3187,Straight leg jeans - blue,45.00,blue,Esprit,Men,Jeans,http://i1.ztat.net/large/ES/12/2A/02/49/52/ES122A024-952@1.1.jpg
3193,Sweatshirt - white,17.00,white,edc by Esprit,Men,Cardigans,http://i1.ztat.net/large/ED/12/2D/07/YA/00/ED122D07Y-A00@4.jpg
3195,Long sleeved top - grey,15.00,grey,Esprit,Men,Tops,http://i1.ztat.net/large/ES/12/2D/09/2C/00/ES122D092-C00@3.1.jpg
3201,Straight leg jeans - blue,50.00,blue,Esprit,Men,Jeans,http://i2.ztat.net/large/ES/12/2G/02/FK/11/ES122G02F-K11@5.jpg
3203,Formal shirt - green,39.00,green,ESPRIT Collection,Men,Shirts,http://i1.ztat.net/large/ES/42/2F/03/Q6/02/ES422F03Q-602@1.1.jpg
3217,Jumper - grey,25.00,grey,edc by Esprit,Men,Cardigans,http://i1.ztat.net/large/ED/12/2I/01/T1/13/ED122I01T-113@1.1.jpg
3223,Shirt - black,25.00,black,edc by Esprit,Men,Shirts,http://i1.ztat.net/large/ED/12/2F/04/38/02/ED122F043-802@1.1.jpg
3224,Shirt - white,25.00,white,edc by Esprit,Men,Shirts,http://i1.ztat.net/large/ED/12/2F/04/30/02/ED122F043-002@1.1.jpg
3234,Jumper - blue,60.00,blue,s.Oliver,Men,Cardigans,http://i1.ztat.net/large/SO/22/2I/04/7B/00/SO222I047-B00@11.2.jpg
3244,Polo shirt - black,17.00,black,s.Oliver,Men,Tops,http://i1.ztat.net/large/SO/22/2D/05/T8/02/SO222D05T-802@1.1.jpg
3247,Print T-shirt - green,10.00,green,Esprit,Men,Tops,http://i2.ztat.net/large/ES/12/2O/00/7M/11/ES122O007-M11@4.1.jpg
3248,Print T-shirt - blue,10.00,blue,Esprit,Men,Tops,http://i1.ztat.net/large/ES/12/2O/00/7K/11/ES122O007-K11@4.jpg
3263,Print T-shirt - white,13.00,white,s.Oliver,Men,Tops,http://i2.ztat.net/large/SO/22/2D/06/P0/02/SO222D06P-002@1.2.jpg
3273,Jeans - blue,42.00,blue,QS by s.Oliver,Men,Jeans,http://i1.ztat.net/large/SO/22/2A/00/L9/51/SO222A00L-951@1.1.jpg
3275,Long sleeved top - black,30.00,black,QS by s.Oliver,Men,Tops,http://i1.ztat.net/large/QS/12/2D/05/WQ/00/QS122D05W-Q00@1.1.jpg
3280,Straight leg jeans - blue,50.00,blue,QS by s.Oliver,Men,Jeans,http://i1.ztat.net/large/QS/12/2A/00/X9/52/QS122A00X-952@1.1.jpg
3288,Print T-shirt - blue,13.00,blue,QS by s.Oliver,Men,Tops,http://i1.ztat.net/large/QS/12/2D/03/W5/01/QS122D03W-501@1.1.jpg
3392,ARTSCHOOL - Print T-shirt - grey,15.00,grey,edc by Esprit,Men,Tops,http://i1.ztat.net/large/ED/12/2D/01/IC/00/ED122D01I-C00@1.1.jpg
3396,Shirt - white,29.00,white,Esprit,Men,Shirts,http://i2.ztat.net/large/ES/12/2F/05/00/02/ES122F050-002@7.jpg
3434,Print T-shirt - white,17.00,white,QS by s.Oliver,Men,Tops,http://i1.ztat.net/large/QS/12/2D/04/F0/02/QS122D04F-002@1.1.jpg
3444,T-Shirt - white,11.00,white,QS by s.Oliver,Men,Tops,http://i1.ztat.net/large/QS/12/2D/02/60/02/QS122D026-002@1.1.jpg
3449,Cardigan - blue,50.00,blue,QS by s.Oliver,Men,Cardigans,http://i1.ztat.net/large/QS/12/2I/01/Y5/12/QS122I01Y-512@1.1.jpg
3490,Cardigan - blue,85.00,blue,Sir Oliver,Men,Cardigans,http://i2.ztat.net/large/S2/92/2I/01/F5/03/S2922I01F-503@8.1.jpg
3491,Print T-shirt - beige,13.00,beige,s.Oliver,Men,Tops,http://i1.ztat.net/large/SO/22/2D/05/V0/03/SO222D05V-003@1.1.jpg
3503,Jumper - blue,39.00,blue,edc by Esprit,Men,Cardigans,http://i1.ztat.net/large/ED/12/2I/02/F5/03/ED122I02F-503@1.1.jpg
3547,Shorts - petrol,34.00,petrol,s.Oliver,Men,Trousers,http://i1.ztat.net/large/SO/22/2A/01/R6/05/SO222A01R-605@1.1.jpg
3577,Polo shirt - blue,34.00,blue,Sir Oliver,Men,Tops,http://i1.ztat.net/large/S2/92/2D/00/Y5/04/S2922D00Y-504@1.1.jpg
3578,Cardigan - petrol,75.00,petrol,QS by s.Oliver,Men,Cardigans,http://i1.ztat.net/large/QS/12/2I/01/26/05/QS122I012-605@1.1.jpg
3581,Jumper - grey,40.00,grey,s.Oliver,Men,Cardigans,http://i1.ztat.net/large/SO/22/2I/01/L8/12/SO222I01L-812@1.1.jpg
3593,Tracksuit top - blue,29.00,blue,edc by Esprit,Men,Cardigans,http://i1.ztat.net/large/ED/12/2J/02/S5/02/ED122J02S-502@1.1.jpg
3614,Print T-shirt - orange,12.00,orange,Esprit,Men,Tops,http://i1.ztat.net/large/ES/12/2D/08/T3/15/ES122D08T-315@1.1.jpg
3620,Shirt - brown,29.00,brown,edc by Esprit,Men,Shirts,http://i1.ztat.net/large/ED/12/2F/01/IO/00/ED122F01I-O00@1.1.jpg
3632,Winter jacket - grey,130.00,grey,edc by Esprit,Men,Jackets,http://i1.ztat.net/large/ED/12/2G/01/K1/02/ED122G01K-102@6.jpg
3672,Suit jacket - grey,145.00,grey,Sir Oliver,Men,Jackets,http://i1.ztat.net/large/S2/92/2M/00/88/51/S2922M008-851@1.1.jpg
3730,Winter jacket - black,110.00,black,QS by s.Oliver,Men,Jackets,http://i1.ztat.net/large/QS/12/2G/00/X8/02/QS122G00X-802@1.1.jpg
3731,Dressing gown - black,110.00,black,s.Oliver,Men,Swimwear,http://i1.ztat.net/large/SO/27/1B/00/88/53/SO271B008-853@1.1.jpg
3742,Hoodie - grey,34.00,grey,QS by s.Oliver,Men,Cardigans,http://i1.ztat.net/large/QS/12/2J/01/91/03/QS122J019-103@1.1.jpg
3754,Sweatshirt - blue,17.00,blue,edc by Esprit,Men,Cardigans,http://i1.ztat.net/large/ED/12/2D/07/YK/00/ED122D07Y-K00@2.jpg
3765,Basic T-shirt - pink,16.00,pink,edc by Esprit,Men,Tops,http://i1.ztat.net/large/ED/12/2D/05/U4/02/ED122D05U-402@1.1.jpg
3766,Basic T-shirt - blue,16.00,blue,edc by Esprit,Men,Tops,http://i1.ztat.net/large/ED/12/2D/05/U5/02/ED122D05U-502@1.1.jpg
3769,Basic T-shirt - white,19.00,white,edc by Esprit,Men,Tops,http://i1.ztat.net/large/ED/12/2D/07/K0/02/ED122D07K-002@1.1.jpg
3783,CARDED - Polo shirt - black,29.00,black,Esprit,Men,Tops,http://i2.ztat.net/large/ES/12/2D/04/OQ/00/ES122D04O-Q00@5.jpg
3820,Shirt - blue,55.00,blue,Esprit,Men,Shirts,http://i1.ztat.net/large/ES/12/2F/04/R9/53/ES122F04R-953@1.1.jpg
3868,Shirt - blue,34.00,blue,s.Oliver,Men,Shirts,http://i1.ztat.net/large/SO/22/2F/04/E7/07/SO222F04E-707@1.1.jpg
3890,Jumper - brown,29.00,brown,edc by Esprit,Men,Cardigans,http://i1.ztat.net/large/ED/12/2I/02/87/03/ED122I028-703@1.1.jpg
3891,Print T-shirt - black,12.00,black,Esprit,Men,Tops,http://i1.ztat.net/large/ES/12/2D/07/C8/02/ES122D07C-802@1.1.jpg
3899,Suit jacket - grey,100.00,grey,edc by Esprit,Men,Jackets,http://i1.ztat.net/large/ED/12/2G/01/C5/03/ED122G01C-503@1.1.jpg
3901,Long sleeved top - green,25.00,green,Esprit,Men,Tops,http://i1.ztat.net/large/ES/12/2D/01/IM/00/ES122D01I-M00@8.2.jpg
3942,Straight leg jeans - blue,55.00,blue,Esprit,Men,Jeans,http://i1.ztat.net/large/ES/12/2A/00/IK/00/ES122A00I-K00@1.1.jpg
3951,Shirt - white,28.00,white,edc by Esprit,Men,Shirts,http://i1.ztat.net/large/ED/12/2F/04/50/02/ED122F045-002@1.1.jpg
4022,Straight leg jeans - green,45.00,green,edc by Esprit,Men,Jeans,http://i1.ztat.net/large/ED/12/2A/02/76/02/ED122A027-602@1.1.jpg
4054,Suit jacket - black,125.00,black,ESPRIT Collection,Men,Jackets,http://i1.ztat.net/large/ES/42/2G/01/B8/02/ES422G01B-802@1.1.jpg
4057,Jumper - grey,55.00,grey,ESPRIT Collection,Men,Cardigans,http://i2.ztat.net/large/ES/42/2I/00/0C/00/ES422I000-C00@1.jpg
4074,Long sleeved top - black,19.00,black,Esprit,Men,Tops,http://i1.ztat.net/large/ES/12/2D/03/OQ/00/ES122D03O-Q00@2.2.jpg
4127,Long sleeved top - blue,25.00,blue,Esprit,Men,Tops,http://i1.ztat.net/large/ES/12/2D/01/IK/00/ES122D01I-K00@4.4.jpg
4135,Jumper - grey,29.00,grey,edc by Esprit,Men,Cardigans,http://i1.ztat.net/large/ED/12/2I/02/81/11/ED122I028-111@1.1.jpg
4136,Jumper - black,29.00,black,edc by Esprit,Men,Cardigans,http://i1.ztat.net/large/ED/12/2I/02/88/02/ED122I028-802@1.1.jpg
4142,Long sleeved top - blue,15.00,blue,edc by Esprit,Men,Tops,http://i1.ztat.net/large/ED/12/2D/07/L1/02/ED122D07L-102@1.1.jpg
4148,Shirt - blue,29.00,blue,edc by Esprit,Men,Shirts,http://i2.ztat.net/large/ED/12/2F/03/IK/00/ED122F03I-K00@7.jpg
4178,Jumper - blue,29.00,blue,Esprit,Men,Cardigans,http://i1.ztat.net/large/ES/12/2I/02/45/03/ES122I024-503@1.1.jpg
4204,Shirt - black,29.00,black,edc by Esprit,Men,Shirts,http://i2.ztat.net/large/ED/12/2F/03/IQ/00/ED122F03I-Q00@6.1.jpg
4210,Shirt - blue,29.00,blue,edc by Esprit,Men,Shirts,http://i1.ztat.net/large/ED/12/2F/04/15/03/ED122F041-503@1.1.jpg
4224,Jumper - blue,55.00,blue,ESPRIT Collection,Men,Cardigans,http://i1.ztat.net/large/ES/42/2I/00/0K/00/ES422I000-K00@1.1.jpg
4226,Suit jacket - grey,125.00,grey,ESPRIT Collection,Men,Jackets,http://i1.ztat.net/large/ES/42/2G/01/B1/03/ES422G01B-103@1.1.jpg
4240,Hoodie - grey,29.00,grey,edc by Esprit,Men,Cardigans,http://i1.ztat.net/large/ED/12/2J/02/R1/12/ED122J02R-112@1.1.jpg
4241,Sweatshirt - blue,29.00,blue,edc by Esprit,Men,Cardigans,http://i1.ztat.net/large/ED/12/2J/02/R5/03/ED122J02R-503@1.1.jpg
4242,Sweatshirt - black,29.00,black,edc by Esprit,Men,Cardigans,http://i1.ztat.net/large/ED/12/2J/02/R8/02/ED122J02R-802@1.1.jpg
4243,Jumper - blue,60.00,blue,edc by Esprit,Men,Cardigans,http://i1.ztat.net/large/ED/12/2I/02/75/03/ED122I027-503@1.1.jpg
4247,Straight leg jeans - blue,45.00,blue,edc by Esprit,Men,Jeans,http://i1.ztat.net/large/ED/12/2A/02/79/53/ED122A027-953@1.1.jpg
4249,Straight leg jeans - red,45.00,red,edc by Esprit,Men,Jeans,http://i1.ztat.net/large/ED/12/2A/02/72/05/ED122A027-205@1.1.jpg
4273,Fleece - black,45.00,black,Esprit,Men,Jackets,http://i2.ztat.net/large/ES/12/2J/01/IQ/00/ES122J01I-Q00@1.jpg
4278,Polo shirt - grey,29.00,grey,edc by Esprit,Men,Tops,http://i1.ztat.net/large/ED/12/2D/06/Y1/11/ED122D06Y-111@1.1.jpg
4286,Jumper - grey,55.00,grey,Esprit,Men,Cardigans,http://i2.ztat.net/large/ES/12/2I/01/OQ/00/ES122I01O-Q00@1.jpg
4291,Shirt - blue,39.00,blue,edc by Esprit,Men,Shirts,http://i1.ztat.net/large/ED/12/2F/04/B9/52/ED122F04B-952@1.1.jpg
4300,Basic T-shirt - green,15.00,green,ESPRIT Collection,Men,Tops,http://i1.ztat.net/large/ES/42/2D/02/16/02/ES422D021-602@1.1.jpg
4301,Shirt - green,39.00,green,Esprit,Men,Shirts,http://i2.ztat.net/large/ES/12/2F/02/OM/00/ES122F02O-M00@7.jpg
4335,Jumper - grey,29.00,grey,edc by Esprit,Men,Cardigans,http://i1.ztat.net/large/ED/12/2I/01/W1/12/ED122I01W-112@1.1.jpg
4342,Tracksuit top - grey,39.00,grey,edc by Esprit,Men,Cardigans,http://i1.ztat.net/large/ED/12/2J/02/Q1/13/ED122J02Q-113@1.1.jpg
4343,Tracksuit top - blue,39.00,blue,edc by Esprit,Men,Cardigans,http://i1.ztat.net/large/ED/12/2J/02/Q5/03/ED122J02Q-503@1.1.jpg
4354,Down jacket - grey,60.00,grey,edc by Esprit,Men,Jackets,http://i1.ztat.net/large/ED/12/2G/00/AC/00/ED122G00A-C00@1.1.jpg
4363,Jumper - grey,29.00,grey,Esprit,Men,Cardigans,http://i1.ztat.net/large/ES/12/2I/02/41/12/ES122I024-112@1.1.jpg
4372,Shirt - red,29.00,red,edc by Esprit,Men,Shirts,http://i2.ztat.net/large/ED/12/2F/03/IG/00/ED122F03I-G00@2.1.jpg
4375,Long sleeved top - black,15.00,black,edc by Esprit,Men,Tops,http://i1.ztat.net/large/ED/12/2D/07/L8/02/ED122D07L-802@1.1.jpg
4379,Print T-shirt - grey,24.00,grey,edc by Esprit,Men,Tops,http://i1.ztat.net/large/ED/12/2D/05/N1/12/ED122D05N-112@1.1.jpg
4389,Hoodie - green,29.00,green,edc by Esprit,Men,Cardigans,http://i1.ztat.net/large/ED/12/2J/02/P6/03/ED122J02P-603@1.1.jpg
4418,Print T-shirt - white,12.00,white,edc by Esprit,Men,Tops,http://i1.ztat.net/large/ED/12/2D/02/OA/00/ED122D02O-A00@7.1.jpg
4430,MOULINE - Jumper - black,75.00,black,ESPRIT Collection,Men,Cardigans,http://i2.ztat.net/large/ES/42/2I/00/OQ/00/ES422I00O-Q00@3.jpg
4447,Print T-shirt - grey,12.00,grey,edc by Esprit,Men,Tops,http://i1.ztat.net/large/ED/12/2D/07/M1/03/ED122D07M-103@1.1.jpg
4468,Jumper - blue,29.00,blue,edc by Esprit,Men,Cardigans,http://i1.ztat.net/large/ED/12/2I/01/W5/03/ED122I01W-503@1.1.jpg
4469,Hoodie - blue,39.00,blue,edc by Esprit,Men,Cardigans,http://i1.ztat.net/large/ED/12/2D/07/N5/03/ED122D07N-503@1.1.jpg
4470,Cardigan - blue,60.00,blue,edc by Esprit,Men,Cardigans,http://i1.ztat.net/large/ED/12/2I/02/35/03/ED122I023-503@1.1.jpg
4482,Shirt - red,29.00,red,Esprit,Men,Shirts,http://i2.ztat.net/large/ES/12/2F/02/IG/00/ES122F02I-G00@2.1.jpg
4497,Shirt - grey,39.00,grey,edc by Esprit,Men,Shirts,http://i1.ztat.net/large/ED/12/2F/04/B9/56/ED122F04B-956@1.1.jpg
4503,Polo shirt - blue,29.00,blue,edc by Esprit,Men,Tops,http://i1.ztat.net/large/ED/12/2D/06/Y5/02/ED122D06Y-502@1.1.jpg
4508,Print T-shirt - grey,15.00,grey,Esprit,Men,Tops,http://i1.ztat.net/large/ES/12/2D/08/41/11/ES122D084-111@1.1.jpg
4516,Basic T-shirt - black,19.00,black,edc by Esprit,Men,Tops,http://i1.ztat.net/large/ED/12/2D/07/K8/02/ED122D07K-802@1.1.jpg
4527,Shirt - purple,29.00,purple,Esprit,Men,Shirts,http://i1.ztat.net/large/ES/12/2F/03/OI/00/ES122F03O-I00@6.jpg
4531,Long sleeved top - blue,19.00,blue,edc by Esprit,Men,Tops,http://i1.ztat.net/large/ED/12/2D/07/B5/03/ED122D07B-503@1.1.jpg
4534,Long sleeved top - black,15.00,black,Esprit,Men,Tops,http://i1.ztat.net/large/ES/12/2D/08/W8/02/ES122D08W-802@1.1.jpg
